,y_true,y_pred_lt,y_pred_nd,dates
0,29,29.20552671447866,29.20552671447866,2011-09-17
1,122,41.69046308862778,29.20552671447866,2011-09-24
2,103,28.382549348444318,39.376492416507915,2011-10-01
3,27,34.53594853315366,79.7539870749265,2011-10-08
