,y_true,y_pred_lt,y_pred_nd,dates
0,83,69.71122595735456,69.71122595735456,2011-10-15
1,42,66.49519501412126,69.71122595735456,2011-10-22
2,39,86.43922867043109,70.16611786581285,2011-10-29
3,45,62.33417784133577,42.877353765742754,2011-11-05
