,y_true,y_pred_lt,y_pred_nd,dates
0,61,40.150991296833396,40.150991296833396,2011-08-20
1,18,39.454917215498725,40.150991296833396,2011-08-27
2,25,28.343051496945648,50.06910591878892,2011-09-03
3,24,33.81624871108781,27.54397303173821,2011-09-10
