,y_true,y_pred_lt,y_pred_nd,dates
0,111,100.26246030143984,100.26246030143984,2011-12-10
1,112,107.15661988917299,100.26246030143984,2011-12-17
2,166,108.56948169652645,109.23878469346059,2011-12-24
3,169,106.26869734858622,109.64969209081328,2011-12-31
