WEEK_END_DATE,lag-units-1,lag-units-2,lag-units-3,lag-units-4,lag-units-5,lag-units-6,lag-units-7,lag-units-8,lag-units-9,lag-units-10,lag-units-11,lag-units-12,lag-units-13,lag-units-14,lag-units-15,lag-units-16,lag-units-17,lag-units-18,lag-units-19,lag-units-20,lag-units-21,lag-units-22,lag-units-23,lag-units-24,lag-units-25,lag-units-26,lag-units-27,lag-units-28,lag-units-29,lag-units-30,lag-units-31,lag-units-32,lag-units-33,lag-units-34,lag-units-35,lag-units-36,lag-units-37,lag-units-38,lag-units-39,lag-units-40,lag-units-41,lag-units-42,lag-units-43,lag-units-44,lag-units-45,lag-units-46,lag-units-47,lag-units-48,lag-units-49,lag-units-50,lag-units-51,lag-units-52,lag-units-1-rolling-2,lag-units-1-rolling-4,lag-units-1-rolling-8,lag-units-1-rolling-16,lag-units-1-rolling-26,WEEK_END_DATEYear,WEEK_END_DATEMonth,WEEK_END_DATEWeek,WEEK_END_DATEDay,WEEK_END_DATEDayofweek,WEEK_END_DATEDayofyear,test_predictions,y_true
2011-11-12,191.0,86.0,99.0,96.0,84.0,76.0,90.0,71.0,68.0,89.0,60.0,88.0,84.0,66.0,77.0,76.0,79.0,70.0,175.0,263.0,46.0,68.0,59.0,69.0,27.0,60.0,62.0,48.0,46.0,34.0,40.0,51.0,69.0,46.0,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,23.0,138.5,118.0,99.12,87.56,89.12,2011,11,45,12,5,316,84,55
2011-11-19,55.0,191.0,86.0,99.0,96.0,84.0,76.0,90.0,71.0,68.0,89.0,60.0,88.0,84.0,66.0,77.0,76.0,79.0,70.0,175.0,263.0,46.0,68.0,59.0,69.0,27.0,60.0,62.0,48.0,46.0,34.0,40.0,51.0,69.0,46.0,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,123.0,107.75,97.12,86.25,88.92,2011,11,46,19,5,323,42,63
2011-11-26,63.0,55.0,191.0,86.0,99.0,96.0,84.0,76.0,90.0,71.0,68.0,89.0,60.0,88.0,84.0,66.0,77.0,76.0,79.0,70.0,175.0,263.0,46.0,68.0,59.0,69.0,27.0,60.0,62.0,48.0,46.0,34.0,40.0,51.0,69.0,46.0,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,59.0,98.75,93.75,85.38,90.31,2011,11,47,26,5,330,42,78
2011-12-03,78.0,63.0,55.0,191.0,86.0,99.0,96.0,84.0,76.0,90.0,71.0,68.0,89.0,60.0,88.0,84.0,66.0,77.0,76.0,79.0,70.0,175.0,263.0,46.0,68.0,59.0,69.0,27.0,60.0,62.0,48.0,46.0,34.0,40.0,51.0,69.0,46.0,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,70.5,96.75,94.0,86.12,90.65,2011,12,48,3,5,337,40,94
