,y_true,y_pred_lt,y_pred_nd,dates
0,45,75.90696786104597,75.90696786104597,2011-11-12
1,58,57.95802006375729,75.90696786104597,2011-11-19
2,78,55.67322226543731,50.94240316186511,2011-11-26
3,74,70.36896258947127,69.64395987335655,2011-12-03
