,y_true,y_pred_lt,y_pred_nd,dates
0,269,173.4731786970499,173.4731786970499,2011-09-17
1,223,200.65657775142085,173.4731786970499,2011-09-24
2,211,201.45026699439677,242.09216848824937,2011-10-01
3,235,188.90164046018307,204.32629007555528,2011-10-08
