WEEK_END_DATE,lag-units-1,lag-units-2,lag-units-3,lag-units-4,lag-units-5,lag-units-6,lag-units-7,lag-units-8,lag-units-9,lag-units-10,lag-units-11,lag-units-12,lag-units-13,lag-units-14,lag-units-15,lag-units-16,lag-units-17,lag-units-18,lag-units-19,lag-units-20,lag-units-21,lag-units-22,lag-units-23,lag-units-24,lag-units-25,lag-units-26,lag-units-27,lag-units-28,lag-units-29,lag-units-30,lag-units-31,lag-units-32,lag-units-33,lag-units-34,lag-units-35,lag-units-36,lag-units-37,lag-units-38,lag-units-39,lag-units-40,lag-units-41,lag-units-42,lag-units-43,lag-units-44,lag-units-45,lag-units-46,lag-units-47,lag-units-48,lag-units-49,lag-units-50,lag-units-51,lag-units-52,lag-units-1-rolling-2,lag-units-1-rolling-4,lag-units-1-rolling-8,lag-units-1-rolling-16,lag-units-1-rolling-26,WEEK_END_DATEYear,WEEK_END_DATEMonth,WEEK_END_DATEWeek,WEEK_END_DATEDay,WEEK_END_DATEDayofweek,WEEK_END_DATEDayofyear,test_predictions,y_true
2011-03-05,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,23.0,67.0,45.0,50.0,34.0,42.0,38.0,42.0,36.0,40.0,54.0,63.0,76.0,90.0,105.0,87.0,88.0,246.0,72.0,93.0,130.0,128.0,83.0,81.0,77.0,143.0,171.0,127.0,346.0,69.0,68.0,54.0,45.0,34.0,23.0,40.0,310.0,137.0,101.75,82.0,62.88,55.92,2011,3,9,5,5,64,34,146
2011-03-12,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,23.0,67.0,45.0,50.0,34.0,42.0,38.0,42.0,36.0,40.0,54.0,63.0,76.0,90.0,105.0,87.0,88.0,246.0,72.0,93.0,130.0,128.0,83.0,81.0,77.0,143.0,171.0,127.0,346.0,69.0,68.0,54.0,45.0,34.0,23.0,40.0,135.5,121.5,93.88,70.56,59.46,2011,3,10,12,5,71,310,60
2011-03-19,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,23.0,67.0,45.0,50.0,34.0,42.0,38.0,42.0,36.0,40.0,54.0,63.0,76.0,90.0,105.0,87.0,88.0,246.0,72.0,93.0,130.0,128.0,83.0,81.0,77.0,143.0,171.0,127.0,346.0,69.0,68.0,54.0,45.0,34.0,23.0,103.0,120.0,92.5,73.0,60.23,2011,3,11,19,5,78,34,46
2011-03-26,46.0,60.0,146.0,125.0,149.0,66.0,67.0,61.0,66.0,71.0,51.0,45.0,37.0,46.0,65.0,55.0,58.0,21.0,23.0,67.0,45.0,50.0,34.0,42.0,38.0,42.0,36.0,40.0,54.0,63.0,76.0,90.0,105.0,87.0,88.0,246.0,72.0,93.0,130.0,128.0,83.0,81.0,77.0,143.0,171.0,127.0,346.0,69.0,68.0,54.0,45.0,34.0,53.0,94.25,90.0,72.25,60.62,2011,3,12,26,5,85,34,69
