,y_true,y_pred_lt,y_pred_nd,dates
0,47,70.61768007798266,70.61768007798266,2011-06-25
1,37,73.39808231406883,70.61768007798266,2011-07-02
2,99,43.42815228602785,60.930901503860326,2011-07-09
3,80,48.35267101445859,50.52677204888419,2011-07-16
