,y_true,y_pred_lt,y_pred_nd,dates
0,45,51.14272280944413,51.14272280944413,2011-04-02
1,41,54.6366302253734,51.14272280944413,2011-04-09
2,36,55.681222270765076,52.74259164886692,2011-04-16
3,37,49.15696725275842,41.5816724675217,2011-04-23
