,y_true,y_pred_lt,y_pred_nd,dates
0,151,180.52588731635387,180.52588731635387,2011-05-28
1,143,183.45443764501178,180.52588731635387,2011-06-04
2,184,217.37173332603803,172.29161627916272,2011-06-11
3,190,185.73145150277668,153.05481779934715,2011-06-18
