,y_true,y_pred_lt,y_pred_nd,dates
0,58,65.8052109834086,65.8052109834086,2011-04-02
1,13,40.41884193182497,65.8052109834086,2011-04-09
2,12,32.70658491355357,36.75702179195419,2011-04-16
3,12,27.252530464507217,6.897721484618046,2011-04-23
