,y_true,y_pred_lt,y_pred_nd,dates
0,60,15.705590536292434,15.705590536292434,2011-02-05
1,104,40.008277375991426,15.705590536292434,2011-02-12
2,14,21.463079837471707,60.25963426183626,2011-02-19
3,7,28.853714120880227,67.65199473496403,2011-02-26
