,y_true,y_pred_lt,y_pred_nd,dates
0,145,84.06613983016297,84.06613983016297,2011-03-05
1,46,54.993378999546735,84.06613983016297,2011-03-12
2,55,66.25771607481417,62.82053790032231,2011-03-19
3,60,72.64340826525718,87.01070261030118,2011-03-26
