,y_true,y_pred_lt,y_pred_nd,dates
0,80,86.60662889802947,86.60662889802947,2011-09-17
1,67,55.005005931532104,86.60662889802947,2011-09-24
2,72,56.3042913606547,53.29012559231708,2011-10-01
3,84,72.75693525515535,75.86943847793003,2011-10-08
