,y_true,y_pred_lt,y_pred_nd,dates
0,54,39.57026663597205,39.57026663597205,2011-04-30
1,56,38.052805012643965,39.57026663597205,2011-05-07
2,42,39.49480664553798,42.47720433509549,2011-05-14
3,37,36.63875825408705,47.15336005266849,2011-05-21
