WEEK_END_DATE,lag-units-1,lag-units-2,lag-units-3,lag-units-4,lag-units-5,lag-units-6,lag-units-7,lag-units-8,lag-units-9,lag-units-10,lag-units-11,lag-units-12,lag-units-13,lag-units-14,lag-units-15,lag-units-16,lag-units-17,lag-units-18,lag-units-19,lag-units-20,lag-units-21,lag-units-22,lag-units-23,lag-units-24,lag-units-25,lag-units-26,lag-units-27,lag-units-28,lag-units-29,lag-units-30,lag-units-31,lag-units-32,lag-units-33,lag-units-34,lag-units-35,lag-units-36,lag-units-37,lag-units-38,lag-units-39,lag-units-40,lag-units-41,lag-units-42,lag-units-43,lag-units-44,lag-units-45,lag-units-46,lag-units-47,lag-units-48,lag-units-49,lag-units-50,lag-units-51,lag-units-52,lag-units-1-rolling-2,lag-units-1-rolling-4,lag-units-1-rolling-8,lag-units-1-rolling-16,lag-units-1-rolling-26,WEEK_END_DATEYear,WEEK_END_DATEMonth,WEEK_END_DATEWeek,WEEK_END_DATEDay,WEEK_END_DATEDayofweek,WEEK_END_DATEDayofyear,test_predictions,y_true
2011-03-05,144.0,189.0,47.0,31.0,35.0,37.0,40.0,33.0,26.0,29.0,23.0,36.0,28.0,37.0,8.0,47.0,30.0,39.0,33.0,42.0,31.0,46.0,31.0,39.0,52.0,38.0,47.0,63.0,75.0,61.0,58.0,74.0,263.0,70.0,53.0,111.0,150.0,89.0,63.0,78.0,291.0,340.0,278.0,363.0,65.0,57.0,54.0,27.0,12.0,10.0,44.0,254.0,166.5,102.75,69.5,49.38,45.04,2011,3,9,5,5,64,33,117
2011-03-12,117.0,144.0,189.0,47.0,31.0,35.0,37.0,40.0,33.0,26.0,29.0,23.0,36.0,28.0,37.0,8.0,47.0,30.0,39.0,33.0,42.0,31.0,46.0,31.0,39.0,52.0,38.0,47.0,63.0,75.0,61.0,58.0,74.0,263.0,70.0,53.0,111.0,150.0,89.0,63.0,78.0,291.0,340.0,278.0,363.0,65.0,57.0,54.0,27.0,12.0,10.0,44.0,130.5,124.25,80.0,53.75,48.08,2011,3,10,12,5,71,144,49
2011-03-19,49.0,117.0,144.0,189.0,47.0,31.0,35.0,37.0,40.0,33.0,26.0,29.0,23.0,36.0,28.0,37.0,8.0,47.0,30.0,39.0,33.0,42.0,31.0,46.0,31.0,39.0,52.0,38.0,47.0,63.0,75.0,61.0,58.0,74.0,263.0,70.0,53.0,111.0,150.0,89.0,63.0,78.0,291.0,340.0,278.0,363.0,65.0,57.0,54.0,27.0,12.0,10.0,83.0,124.75,81.12,56.31,47.96,2011,3,11,19,5,78,31,31
2011-03-26,31.0,49.0,117.0,144.0,189.0,47.0,31.0,35.0,37.0,40.0,33.0,26.0,29.0,23.0,36.0,28.0,37.0,8.0,47.0,30.0,39.0,33.0,42.0,31.0,46.0,31.0,39.0,52.0,38.0,47.0,63.0,75.0,61.0,58.0,74.0,263.0,70.0,53.0,111.0,150.0,89.0,63.0,78.0,291.0,340.0,278.0,363.0,65.0,57.0,54.0,27.0,12.0,40.0,85.25,80.38,55.94,47.65,2011,3,12,26,5,85,111,30
