,y_true,y_pred_lt,y_pred_nd,dates
0,64,67.53302489551282,67.53302489551282,2011-07-23
1,54,66.72199883302304,67.53302489551282,2011-07-30
2,265,93.55331923309163,65.52942956757504,2011-08-06
3,50,61.93511722119486,44.211618932184486,2011-08-13
