,y_true,y_pred_lt,y_pred_nd,dates
0,76,61.42973655876315,61.42973655876315,2011-01-08
1,76,34.13789021120071,61.42973655876315,2011-01-15
2,52,41.701392583899114,35.8867985820317,2011-01-22
3,54,51.30838031357708,59.99809188492658,2011-01-29
