,y_true,y_pred_lt,y_pred_nd,dates
0,48,21.78205165326785,21.78205165326785,2011-02-05
1,64,37.63123340120007,21.78205165326785,2011-02-12
2,24,24.057640844962258,49.86768428199021,2011-02-19
3,23,31.027324886961722,51.2283811036258,2011-02-26
