,y_true,y_pred_lt,y_pred_nd,dates
0,128,116.57102106356112,116.57102106356112,2011-08-20
1,104,127.26452023457718,116.57102106356112,2011-08-27
2,100,126.02477859842752,133.6443896212546,2011-09-03
3,130,123.98232900021605,114.43690516310767,2011-09-10
