,y_true,y_pred_lt,y_pred_nd,dates
0,189,183.651269526941,183.651269526941,2011-02-05
1,179,176.66090391197935,183.651269526941,2011-02-12
2,165,224.39565207170043,216.4088186371188,2011-02-19
3,135,175.7374163398819,204.8406743447913,2011-02-26
