,y_true,y_pred_lt,y_pred_nd,dates
0,35,33.21016664519032,33.21016664519032,2011-11-12
1,35,40.43923448771107,33.21016664519032,2011-11-19
2,69,30.384093413846628,41.630400453372,2011-11-26
3,22,33.63267094924575,35.366061177856025,2011-12-03
