,y_true,y_pred_lt,y_pred_nd,dates
0,150,186.79249427098415,186.79249427098415,2011-06-25
1,172,180.6947843773901,186.79249427098415,2011-07-02
2,181,214.2029744116271,165.56552260064157,2011-07-09
3,178,182.77350190189043,161.97187295252164,2011-07-16
