,y_true,y_pred_lt,y_pred_nd,dates
0,105,49.35982053923101,49.35982053923101,2011-02-05
1,146,49.39071293039306,49.35982053923101,2011-02-12
2,22,41.59873082899779,76.84933392793306,2011-02-19
3,21,48.59072601634851,101.45561166904112,2011-02-26
