,y_true,y_pred_lt,y_pred_nd,dates
0,50,48.11331477776562,48.11331477776562,2011-09-17
1,48,45.22719310942804,48.11331477776562,2011-09-24
2,53,44.80058804760483,45.93102413545701,2011-10-01
3,48,43.41718534337125,45.05906911864558,2011-10-08
