,y_true,y_pred_lt,y_pred_nd,dates
0,15,39.234494971216634,39.234494971216634,2011-03-05
1,110,42.586795532228436,39.234494971216634,2011-03-12
2,77,21.39676715615521,27.69176279193327,2011-03-19
3,68,26.271976801268213,85.82403883945028,2011-03-26
