,y_true,y_pred_lt,y_pred_nd,dates
0,120,103.72603428944622,103.72603428944622,2011-10-15
1,120,112.51490132511094,103.72603428944622,2011-10-22
2,86,105.77297221260568,121.29720319319347,2011-10-29
3,102,110.21023332309882,119.13588153908103,2011-11-05
