,product_category_name,order_approved_at,payment_value
1446,consoles_games,2018-01-14,2069.9100000000003
1447,consoles_games,2018-01-21,4167.85
1448,consoles_games,2018-01-28,948.77
1449,consoles_games,2018-02-04,1180.64
1450,consoles_games,2018-02-11,3257.67
1451,consoles_games,2018-02-18,2965.3399999999997
1452,consoles_games,2018-02-25,4850.920000000001
1453,consoles_games,2018-03-04,2544.07
1454,consoles_games,2018-03-11,2318.2000000000003
1455,consoles_games,2018-03-18,1880.56
1456,consoles_games,2018-03-25,2144.8399999999997
1457,consoles_games,2018-04-01,5689.09
1458,consoles_games,2018-04-08,1745.88
1459,consoles_games,2018-04-15,3773.3399999999997
1460,consoles_games,2018-04-22,1554.0500000000002
1461,consoles_games,2018-04-29,1664.55
1462,consoles_games,2018-05-06,4307.01
1463,consoles_games,2018-05-13,2503.3399999999997
1464,consoles_games,2018-05-20,4790.030000000002
1465,consoles_games,2018-05-27,238.68
1466,consoles_games,2018-06-03,1678.9700000000003
1467,consoles_games,2018-06-10,6878.07
1468,consoles_games,2018-06-17,1029.0499999999997
1469,consoles_games,2018-06-24,1578.51
1470,consoles_games,2018-07-01,1835.25
1471,consoles_games,2018-07-08,2416.0099999999998
1472,consoles_games,2018-07-15,1384.1399999999999
1473,consoles_games,2018-07-22,1262.82
1474,consoles_games,2018-07-29,2359.89
1475,consoles_games,2018-08-05,2166.59
1476,consoles_games,2018-08-12,2827.5800000000004
1477,consoles_games,2018-08-19,2562.2700000000004
1478,consoles_games,2018-08-26,1128.3700000000001
1479,consoles_games,2018-09-02,136.62
1480,construction_tools_construction,2017-02-05,506.03
1481,construction_tools_construction,2017-02-12,0.0
1482,construction_tools_construction,2017-02-19,227.99
1483,construction_tools_construction,2017-02-26,0.0
1484,construction_tools_construction,2017-03-05,768.73
1485,construction_tools_construction,2017-03-12,0.0
1486,construction_tools_construction,2017-03-19,126.69
1487,construction_tools_construction,2017-03-26,0.0
1488,construction_tools_construction,2017-04-02,0.0
1489,construction_tools_construction,2017-04-09,0.0
1490,construction_tools_construction,2017-04-16,0.0
1491,construction_tools_construction,2017-04-23,0.0
1492,construction_tools_construction,2017-04-30,0.0
1493,construction_tools_construction,2017-05-07,0.0
1494,construction_tools_construction,2017-05-14,0.0
1495,construction_tools_construction,2017-05-21,0.0
1496,construction_tools_construction,2017-05-28,0.0
1497,construction_tools_construction,2017-06-04,149.4
1498,construction_tools_construction,2017-06-11,569.58
1499,construction_tools_construction,2017-06-18,550.2
1500,construction_tools_construction,2017-06-25,0.0
1501,construction_tools_construction,2017-07-02,132.02
1502,construction_tools_construction,2017-07-09,156.92
1503,construction_tools_construction,2017-07-16,156.92
1504,construction_tools_construction,2017-07-23,607.28
1505,construction_tools_construction,2017-07-30,205.49
1506,construction_tools_construction,2017-08-06,152.11
1507,construction_tools_construction,2017-08-13,158.08
1508,construction_tools_construction,2017-08-20,1051.52
1509,construction_tools_construction,2017-08-27,117.39
1510,construction_tools_construction,2017-09-03,642.77
1511,construction_tools_construction,2017-09-10,1869.6499999999999
1512,construction_tools_construction,2017-09-17,185.03
1513,construction_tools_construction,2017-09-24,0.0
1514,construction_tools_construction,2017-10-01,180.0
1515,construction_tools_construction,2017-10-08,589.57
1516,construction_tools_construction,2017-10-15,2778.8
1517,construction_tools_construction,2017-10-22,86.67
1518,construction_tools_construction,2017-10-29,0.0
1519,construction_tools_construction,2017-11-05,1409.8400000000001
1520,construction_tools_construction,2017-11-12,443.02
1521,construction_tools_construction,2017-11-19,5658.46
1522,construction_tools_construction,2017-11-26,3440.8900000000003
1523,construction_tools_construction,2017-12-03,3889.74
1524,construction_tools_construction,2017-12-10,2240.25
1525,construction_tools_construction,2017-12-17,1990.5800000000002
1526,construction_tools_construction,2017-12-24,191.82999999999998
1527,construction_tools_construction,2017-12-31,3124.2
1528,construction_tools_construction,2018-01-07,4855.669999999999
1529,construction_tools_construction,2018-01-14,2911.9500000000003
1530,construction_tools_construction,2018-01-21,1770.9200000000003
1531,construction_tools_construction,2018-01-28,3912.4400000000005
1532,construction_tools_construction,2018-02-04,2847.28
1533,construction_tools_construction,2018-02-11,4834.63
1534,construction_tools_construction,2018-02-18,1909.8399999999997
1535,construction_tools_construction,2018-02-25,3975.9
1536,construction_tools_construction,2018-03-04,9778.72
1537,construction_tools_construction,2018-03-11,889.1599999999999
1538,construction_tools_construction,2018-03-18,3702.2000000000003
1539,construction_tools_construction,2018-03-25,4133.409999999999
1540,construction_tools_construction,2018-04-01,2346.16
1541,construction_tools_construction,2018-04-08,11083.740000000003
1542,construction_tools_construction,2018-04-15,2524.39
1543,construction_tools_construction,2018-04-22,3641.61
1544,construction_tools_construction,2018-04-29,6355.409999999999
1545,construction_tools_construction,2018-05-06,3715.7499999999995
1546,construction_tools_construction,2018-05-13,21564.269999999993
1547,construction_tools_construction,2018-05-20,6253.48
1548,construction_tools_construction,2018-05-27,7185.2699999999995
1549,construction_tools_construction,2018-06-03,2798.56
1550,construction_tools_construction,2018-06-10,3120.4399999999996
1551,construction_tools_construction,2018-06-17,9536.750000000002
1552,construction_tools_construction,2018-06-24,6654.709999999998
1553,construction_tools_construction,2018-07-01,5894.58
1554,construction_tools_construction,2018-07-08,6398.5999999999985
1555,construction_tools_construction,2018-07-15,1998.08
1556,construction_tools_construction,2018-07-22,5726.850000000001
1557,construction_tools_construction,2018-07-29,8766.58
1558,construction_tools_construction,2018-08-05,4807.3
1559,construction_tools_construction,2018-08-12,17041.670000000002
1560,construction_tools_construction,2018-08-19,11056.119999999995
1561,construction_tools_construction,2018-08-26,13092.209999999995
1562,construction_tools_construction,2018-09-02,33.33
1563,construction_tools_lights,2017-07-30,401.45
1564,construction_tools_lights,2017-08-06,401.45
1565,construction_tools_lights,2017-08-13,0.0
1566,construction_tools_lights,2017-08-20,0.0
1567,construction_tools_lights,2017-08-27,0.0
1568,construction_tools_lights,2017-09-03,269.53
1569,construction_tools_lights,2017-09-10,0.0
1570,construction_tools_lights,2017-09-17,258.98
1571,construction_tools_lights,2017-09-24,0.0
1572,construction_tools_lights,2017-10-01,0.0
1573,construction_tools_lights,2017-10-08,0.0
1574,construction_tools_lights,2017-10-15,319.9
1575,construction_tools_lights,2017-10-22,0.0
1576,construction_tools_lights,2017-10-29,0.0
1577,construction_tools_lights,2017-11-05,331.2
1578,construction_tools_lights,2017-11-12,624.98
1579,construction_tools_lights,2017-11-19,133.54
1580,construction_tools_lights,2017-11-26,1178.12
1581,construction_tools_lights,2017-12-03,737.11
1582,construction_tools_lights,2017-12-10,1048.64
1583,construction_tools_lights,2017-12-17,0.0
1584,construction_tools_lights,2017-12-24,0.0
1585,construction_tools_lights,2017-12-31,786.82
1586,construction_tools_lights,2018-01-07,0.0
1587,construction_tools_lights,2018-01-14,560.24
1588,construction_tools_lights,2018-01-21,2430.71
1589,construction_tools_lights,2018-01-28,56.72
1590,construction_tools_lights,2018-02-04,461.70000000000005
1591,construction_tools_lights,2018-02-11,138.09
1592,construction_tools_lights,2018-02-18,1640.82
1593,construction_tools_lights,2018-02-25,1829.13
1594,construction_tools_lights,2018-03-04,1024.71
1595,construction_tools_lights,2018-03-11,595.83
1596,construction_tools_lights,2018-03-18,746.4200000000001
1597,construction_tools_lights,2018-03-25,909.37
1598,construction_tools_lights,2018-04-01,690.3
1599,construction_tools_lights,2018-04-08,377.95
1600,construction_tools_lights,2018-04-15,3036.41
1601,construction_tools_lights,2018-04-22,1430.12
1602,construction_tools_lights,2018-04-29,4640.83
1603,construction_tools_lights,2018-05-06,1072.52
1604,construction_tools_lights,2018-05-13,3756.2300000000005
1605,construction_tools_lights,2018-05-20,4523.82
1606,construction_tools_lights,2018-05-27,871.28
1607,construction_tools_lights,2018-06-03,1482.79
1608,construction_tools_lights,2018-06-10,1702.6399999999999
1609,construction_tools_lights,2018-06-17,757.86
1610,construction_tools_lights,2018-06-24,2605.4999999999995
1611,construction_tools_lights,2018-07-01,1335.53
1612,construction_tools_lights,2018-07-08,1425.2800000000002
1613,construction_tools_lights,2018-07-15,447.94
1614,construction_tools_lights,2018-07-22,5587.639999999999
1615,construction_tools_lights,2018-07-29,2179.4799999999996
1616,construction_tools_lights,2018-08-05,4885.400000000001
1617,construction_tools_lights,2018-08-12,8428.25
1618,construction_tools_lights,2018-08-19,1797.6899999999998
1619,construction_tools_lights,2018-08-26,2753.1899999999996
1620,construction_tools_lights,2018-09-02,38.37
1621,construction_tools_safety,2017-03-12,208.17
1622,construction_tools_safety,2017-03-19,217.59
1623,construction_tools_safety,2017-03-26,0.0
1624,construction_tools_safety,2017-04-02,0.0
1625,construction_tools_safety,2017-04-09,0.0
1626,construction_tools_safety,2017-04-16,0.0
1627,construction_tools_safety,2017-04-23,0.0
1628,construction_tools_safety,2017-04-30,0.0
1629,construction_tools_safety,2017-05-07,0.0
1630,construction_tools_safety,2017-05-14,0.0
1631,construction_tools_safety,2017-05-21,0.0
1632,construction_tools_safety,2017-05-28,0.0
1633,construction_tools_safety,2017-06-04,0.0
1634,construction_tools_safety,2017-06-11,0.0
1635,construction_tools_safety,2017-06-18,0.0
1636,construction_tools_safety,2017-06-25,0.0
1637,construction_tools_safety,2017-07-02,0.0
1638,construction_tools_safety,2017-07-09,0.0
1639,construction_tools_safety,2017-07-16,0.0
1640,construction_tools_safety,2017-07-23,0.0
1641,construction_tools_safety,2017-07-30,0.0
1642,construction_tools_safety,2017-08-06,0.0
1643,construction_tools_safety,2017-08-13,0.0
1644,construction_tools_safety,2017-08-20,0.0
1645,construction_tools_safety,2017-08-27,24.69
1646,construction_tools_safety,2017-09-03,0.0
1647,construction_tools_safety,2017-09-10,0.0
1648,construction_tools_safety,2017-09-17,2040.03
1649,construction_tools_safety,2017-09-24,452.98
1650,construction_tools_safety,2017-10-01,728.45
1651,construction_tools_safety,2017-10-08,2955.3999999999996
1652,construction_tools_safety,2017-10-15,37.0
1653,construction_tools_safety,2017-10-22,557.19
1654,construction_tools_safety,2017-10-29,212.8
1655,construction_tools_safety,2017-11-05,313.27
1656,construction_tools_safety,2017-11-12,723.77
1657,construction_tools_safety,2017-11-19,1411.44
1658,construction_tools_safety,2017-11-26,2733.9200000000005
1659,construction_tools_safety,2017-12-03,256.17
1660,construction_tools_safety,2017-12-10,647.97
1661,construction_tools_safety,2017-12-17,396.35
1662,construction_tools_safety,2017-12-24,266.72
1663,construction_tools_safety,2017-12-31,0.0
1664,construction_tools_safety,2018-01-07,0.0
1665,construction_tools_safety,2018-01-14,1994.9799999999998
1666,construction_tools_safety,2018-01-21,396.35
1667,construction_tools_safety,2018-01-28,1119.81
1668,construction_tools_safety,2018-02-04,1765.33
1669,construction_tools_safety,2018-02-11,3370.96
1670,construction_tools_safety,2018-02-18,416.48
1671,construction_tools_safety,2018-02-25,406.67
1672,construction_tools_safety,2018-03-04,823.0699999999999
1673,construction_tools_safety,2018-03-11,974.78
1674,construction_tools_safety,2018-03-18,1714.85
1675,construction_tools_safety,2018-03-25,1866.6
1676,construction_tools_safety,2018-04-01,10231.54
1677,construction_tools_safety,2018-04-08,912.87
1678,construction_tools_safety,2018-04-15,162.59
1679,construction_tools_safety,2018-04-22,828.33
1680,construction_tools_safety,2018-04-29,1266.06
1681,construction_tools_safety,2018-05-06,1818.18
1682,construction_tools_safety,2018-05-13,5088.74
1683,construction_tools_safety,2018-05-20,1548.8899999999999
1684,construction_tools_safety,2018-05-27,3247.9399999999996
1685,construction_tools_safety,2018-06-03,420.07
1686,construction_tools_safety,2018-06-10,318.39
1687,construction_tools_safety,2018-06-17,1225.8600000000001
1688,construction_tools_safety,2018-06-24,746.5600000000001
1689,construction_tools_safety,2018-07-01,262.0
1690,construction_tools_safety,2018-07-08,222.64
1691,construction_tools_safety,2018-07-15,114.79
1692,construction_tools_safety,2018-07-22,1199.8600000000001
1693,construction_tools_safety,2018-07-29,283.82
1694,construction_tools_safety,2018-08-05,1660.6
1695,construction_tools_safety,2018-08-12,1930.23
1696,construction_tools_safety,2018-08-19,991.9399999999999
1697,construction_tools_safety,2018-08-26,1778.48
1698,cool_stuff,2016-10-09,1335.41
1699,cool_stuff,2016-10-16,0.0
1700,cool_stuff,2016-10-23,0.0
1701,cool_stuff,2016-10-30,0.0
1702,cool_stuff,2016-11-06,0.0
1703,cool_stuff,2016-11-13,0.0
1704,cool_stuff,2016-11-20,0.0
1705,cool_stuff,2016-11-27,0.0
1706,cool_stuff,2016-12-04,0.0
1707,cool_stuff,2016-12-11,0.0
1708,cool_stuff,2016-12-18,0.0
1709,cool_stuff,2016-12-25,0.0
1710,cool_stuff,2017-01-01,0.0
1711,cool_stuff,2017-01-08,1693.04
1712,cool_stuff,2017-01-15,614.0
1713,cool_stuff,2017-01-22,2313.9600000000005
1714,cool_stuff,2017-01-29,5842.78
1715,cool_stuff,2017-02-05,5413.89
1716,cool_stuff,2017-02-12,3688.2700000000004
1717,cool_stuff,2017-02-19,2583.6899999999996
1718,cool_stuff,2017-02-26,2850.9800000000005
1719,cool_stuff,2017-03-05,6702.390000000003
1720,cool_stuff,2017-03-12,5137.76
1721,cool_stuff,2017-03-19,5630.47
1722,cool_stuff,2017-03-26,5642.460000000001
1723,cool_stuff,2017-04-02,5884.93
1724,cool_stuff,2017-04-09,4989.259999999998
1725,cool_stuff,2017-04-16,6006.919999999999
1726,cool_stuff,2017-04-23,5225.44
1727,cool_stuff,2017-04-30,6231.2699999999995
1728,cool_stuff,2017-05-07,8167.4400000000005
1729,cool_stuff,2017-05-14,7891.090000000001
1730,cool_stuff,2017-05-21,11381.72
1731,cool_stuff,2017-05-28,10738.789999999997
1732,cool_stuff,2017-06-04,12267.16
1733,cool_stuff,2017-06-11,9056.130000000001
1734,cool_stuff,2017-06-18,8322.719999999998
1735,cool_stuff,2017-06-25,6736.679999999999
1736,cool_stuff,2017-07-02,15225.410000000002
1737,cool_stuff,2017-07-09,12021.58
1738,cool_stuff,2017-07-16,11679.739999999998
1739,cool_stuff,2017-07-23,8577.55
1740,cool_stuff,2017-07-30,5553.76
1741,cool_stuff,2017-08-06,12128.39
1742,cool_stuff,2017-08-13,14496.25
1743,cool_stuff,2017-08-20,13427.529999999997
1744,cool_stuff,2017-08-27,9058.289999999997
1745,cool_stuff,2017-09-03,11804.400000000001
1746,cool_stuff,2017-09-10,9859.189999999997
1747,cool_stuff,2017-09-17,10375.779999999997
1748,cool_stuff,2017-09-24,11786.43
1749,cool_stuff,2017-10-01,10706.409999999998
1750,cool_stuff,2017-10-08,10466.220000000001
1751,cool_stuff,2017-10-15,11174.210000000001
1752,cool_stuff,2017-10-22,14149.260000000002
1753,cool_stuff,2017-10-29,12489.000000000002
1754,cool_stuff,2017-11-05,18398.75999999999
1755,cool_stuff,2017-11-12,14540.94
1756,cool_stuff,2017-11-19,13907.990000000002
1757,cool_stuff,2017-11-26,22597.39
1758,cool_stuff,2017-12-03,10665.119999999995
1759,cool_stuff,2017-12-10,18172.699999999997
1760,cool_stuff,2017-12-17,12188.919999999998
1761,cool_stuff,2017-12-24,7195.59
1762,cool_stuff,2017-12-31,6823.9400000000005
1763,cool_stuff,2018-01-07,10788.199999999995
1764,cool_stuff,2018-01-14,10561.399999999998
1765,cool_stuff,2018-01-21,11759.469999999998
1766,cool_stuff,2018-01-28,12726.599999999997
1767,cool_stuff,2018-02-04,7623.849999999999
1768,cool_stuff,2018-02-11,6180.54
1769,cool_stuff,2018-02-18,10275.619999999997
1770,cool_stuff,2018-02-25,12856.539999999995
1771,cool_stuff,2018-03-04,8557.070000000002
1772,cool_stuff,2018-03-11,11564.61
1773,cool_stuff,2018-03-18,8350.489999999998
1774,cool_stuff,2018-03-25,11777.190000000006
1775,cool_stuff,2018-04-01,9206.059999999998
1776,cool_stuff,2018-04-08,9622.789999999999
1777,cool_stuff,2018-04-15,11473.059999999998
1778,cool_stuff,2018-04-22,7965.48
1779,cool_stuff,2018-04-29,11850.050000000001
1780,cool_stuff,2018-05-06,12997.509999999997
1781,cool_stuff,2018-05-13,9659.679999999998
1782,cool_stuff,2018-05-20,11445.47
1783,cool_stuff,2018-05-27,4886.79
1784,cool_stuff,2018-06-03,3616.51
1785,cool_stuff,2018-06-10,3003.5699999999997
1786,cool_stuff,2018-06-17,7831.400000000001
1787,cool_stuff,2018-06-24,4664.6900000000005
1788,cool_stuff,2018-07-01,6014.960000000001
1789,cool_stuff,2018-07-08,3171.2000000000003
1790,cool_stuff,2018-07-15,18728.149999999994
1791,cool_stuff,2018-07-22,6145.24
1792,cool_stuff,2018-07-29,9689.880000000003
1793,cool_stuff,2018-08-05,7788.059999999998
1794,cool_stuff,2018-08-12,6328.64
1795,cool_stuff,2018-08-19,4947.18
1796,cool_stuff,2018-08-26,3233.670000000001
1797,cool_stuff,2018-09-02,277.6
1798,costruction_tools_garden,2017-02-12,1249.36
1799,costruction_tools_garden,2017-02-19,0.0
1800,costruction_tools_garden,2017-02-26,0.0
1801,costruction_tools_garden,2017-03-05,0.0
1802,costruction_tools_garden,2017-03-12,0.0
1803,costruction_tools_garden,2017-03-19,0.0
1804,costruction_tools_garden,2017-03-26,0.0
1805,costruction_tools_garden,2017-04-02,0.0
1806,costruction_tools_garden,2017-04-09,21.87
1807,costruction_tools_garden,2017-04-16,0.0
1808,costruction_tools_garden,2017-04-23,413.73
1809,costruction_tools_garden,2017-04-30,785.94
1810,costruction_tools_garden,2017-05-07,628.65
1811,costruction_tools_garden,2017-05-14,1721.33
1812,costruction_tools_garden,2017-05-21,0.0
1813,costruction_tools_garden,2017-05-28,411.52000000000004
1814,costruction_tools_garden,2017-06-04,0.0
1815,costruction_tools_garden,2017-06-11,0.0
1816,costruction_tools_garden,2017-06-18,0.0
1817,costruction_tools_garden,2017-06-25,0.0
1818,costruction_tools_garden,2017-07-02,828.77
1819,costruction_tools_garden,2017-07-09,92.62
1820,costruction_tools_garden,2017-07-16,341.76
1821,costruction_tools_garden,2017-07-23,142.39000000000001
1822,costruction_tools_garden,2017-07-30,49.76
1823,costruction_tools_garden,2017-08-06,208.6
1824,costruction_tools_garden,2017-08-13,114.33
1825,costruction_tools_garden,2017-08-20,0.0
1826,costruction_tools_garden,2017-08-27,2598.41
1827,costruction_tools_garden,2017-09-03,124.82999999999998
1828,costruction_tools_garden,2017-09-10,0.0
1829,costruction_tools_garden,2017-09-17,0.0
1830,costruction_tools_garden,2017-09-24,153.25
1831,costruction_tools_garden,2017-10-01,257.01
1832,costruction_tools_garden,2017-10-08,106.15
1833,costruction_tools_garden,2017-10-15,71.53
1834,costruction_tools_garden,2017-10-22,134.11
1835,costruction_tools_garden,2017-10-29,1124.45
1836,costruction_tools_garden,2017-11-05,87.66
1837,costruction_tools_garden,2017-11-12,113.63
1838,costruction_tools_garden,2017-11-19,854.22
1839,costruction_tools_garden,2017-11-26,250.32
1840,costruction_tools_garden,2017-12-03,706.8100000000001
1841,costruction_tools_garden,2017-12-10,797.5
1842,costruction_tools_garden,2017-12-17,0.0
1843,costruction_tools_garden,2017-12-24,364.58000000000004
1844,costruction_tools_garden,2017-12-31,0.0
1845,costruction_tools_garden,2018-01-07,1087.21
1846,costruction_tools_garden,2018-01-14,1469.2
1847,costruction_tools_garden,2018-01-21,2675.18
1848,costruction_tools_garden,2018-01-28,948.61
1849,costruction_tools_garden,2018-02-04,619.73
1850,costruction_tools_garden,2018-02-11,1029.4699999999998
1851,costruction_tools_garden,2018-02-18,1382.3
1852,costruction_tools_garden,2018-02-25,249.13
1853,costruction_tools_garden,2018-03-04,825.44
1854,costruction_tools_garden,2018-03-11,1943.26
1855,costruction_tools_garden,2018-03-18,412.78999999999996
1856,costruction_tools_garden,2018-03-25,166.73
1857,costruction_tools_garden,2018-04-01,270.92
1858,costruction_tools_garden,2018-04-08,223.09
1859,costruction_tools_garden,2018-04-15,258.77
1860,costruction_tools_garden,2018-04-22,1245.78
1861,costruction_tools_garden,2018-04-29,1469.6399999999999
1862,costruction_tools_garden,2018-05-06,121.24000000000001
1863,costruction_tools_garden,2018-05-13,1164.06
1864,costruction_tools_garden,2018-05-20,66.42
1865,costruction_tools_garden,2018-05-27,343.73
1866,costruction_tools_garden,2018-06-03,386.04
1867,costruction_tools_garden,2018-06-10,89.38
1868,costruction_tools_garden,2018-06-17,109.24000000000001
1869,costruction_tools_garden,2018-06-24,210.69
1870,costruction_tools_garden,2018-07-01,434.1
1871,costruction_tools_garden,2018-07-08,450.83000000000004
1872,costruction_tools_garden,2018-07-15,878.04
1873,costruction_tools_garden,2018-07-22,141.07
1874,costruction_tools_garden,2018-07-29,1446.94
1875,costruction_tools_garden,2018-08-05,1940.5300000000002
1876,costruction_tools_garden,2018-08-12,2656.87
1877,costruction_tools_garden,2018-08-19,644.65
1878,costruction_tools_garden,2018-08-26,82.16
1879,costruction_tools_garden,2018-09-02,196.08
1880,costruction_tools_tools,2017-04-16,748.27
1881,costruction_tools_tools,2017-04-23,0.0
1882,costruction_tools_tools,2017-04-30,0.0
1883,costruction_tools_tools,2017-05-07,834.3
1884,costruction_tools_tools,2017-05-14,0.0
1885,costruction_tools_tools,2017-05-21,0.0
1886,costruction_tools_tools,2017-05-28,0.0
1887,costruction_tools_tools,2017-06-04,0.0
1888,costruction_tools_tools,2017-06-11,0.0
1889,costruction_tools_tools,2017-06-18,0.0
1890,costruction_tools_tools,2017-06-25,0.0
1891,costruction_tools_tools,2017-07-02,0.0
1892,costruction_tools_tools,2017-07-09,0.0
1893,costruction_tools_tools,2017-07-16,0.0
1894,costruction_tools_tools,2017-07-23,0.0
1895,costruction_tools_tools,2017-07-30,0.0
1896,costruction_tools_tools,2017-08-06,0.0
1897,costruction_tools_tools,2017-08-13,0.0
1898,costruction_tools_tools,2017-08-20,0.0
1899,costruction_tools_tools,2017-08-27,0.0
1900,costruction_tools_tools,2017-09-03,0.0
1901,costruction_tools_tools,2017-09-10,939.3000000000001
1902,costruction_tools_tools,2017-09-17,0.0
1903,costruction_tools_tools,2017-09-24,36.78
1904,costruction_tools_tools,2017-10-01,0.0
1905,costruction_tools_tools,2017-10-08,754.59
1906,costruction_tools_tools,2017-10-15,320.37
1907,costruction_tools_tools,2017-10-22,45.0
1908,costruction_tools_tools,2017-10-29,0.0
1909,costruction_tools_tools,2017-11-05,230.73999999999998
1910,costruction_tools_tools,2017-11-12,0.0
1911,costruction_tools_tools,2017-11-19,0.0
1912,costruction_tools_tools,2017-11-26,0.0
1913,costruction_tools_tools,2017-12-03,270.83
1914,costruction_tools_tools,2017-12-10,0.0
1915,costruction_tools_tools,2017-12-17,308.5
1916,costruction_tools_tools,2017-12-24,0.0
1917,costruction_tools_tools,2017-12-31,90.66999999999999
1918,costruction_tools_tools,2018-01-07,0.0
1919,costruction_tools_tools,2018-01-14,105.66999999999999
1920,costruction_tools_tools,2018-01-21,208.48
1921,costruction_tools_tools,2018-01-28,272.82
1922,costruction_tools_tools,2018-02-04,361.61
1923,costruction_tools_tools,2018-02-11,0.0
1924,costruction_tools_tools,2018-02-18,0.0
1925,costruction_tools_tools,2018-02-25,1330.26
1926,costruction_tools_tools,2018-03-04,49.49
1927,costruction_tools_tools,2018-03-11,0.0
1928,costruction_tools_tools,2018-03-18,56.98
1929,costruction_tools_tools,2018-03-25,676.94
1930,costruction_tools_tools,2018-04-01,292.89
1931,costruction_tools_tools,2018-04-08,476.1
1932,costruction_tools_tools,2018-04-15,933.8100000000001
1933,costruction_tools_tools,2018-04-22,225.24
1934,costruction_tools_tools,2018-04-29,346.15
1935,costruction_tools_tools,2018-05-06,102.01
1936,costruction_tools_tools,2018-05-13,223.32
1937,costruction_tools_tools,2018-05-20,0.0
1938,costruction_tools_tools,2018-05-27,68.31
1939,costruction_tools_tools,2018-06-03,225.24
1940,costruction_tools_tools,2018-06-10,511.19
1941,costruction_tools_tools,2018-06-17,0.0
1942,costruction_tools_tools,2018-06-24,0.0
1943,costruction_tools_tools,2018-07-01,0.0
1944,costruction_tools_tools,2018-07-08,958.88
1945,costruction_tools_tools,2018-07-15,307.5
1946,costruction_tools_tools,2018-07-22,4878.750000000001
1947,costruction_tools_tools,2018-07-29,2113.99
1948,costruction_tools_tools,2018-08-05,786.32
1949,costruction_tools_tools,2018-08-12,257.18
1950,costruction_tools_tools,2018-08-19,277.68
1951,costruction_tools_tools,2018-08-26,442.91
1952,diapers_and_hygiene,2016-10-09,150.99
1953,diapers_and_hygiene,2016-10-16,0.0
1954,diapers_and_hygiene,2016-10-23,0.0
1955,diapers_and_hygiene,2016-10-30,0.0
1956,diapers_and_hygiene,2016-11-06,0.0
1957,diapers_and_hygiene,2016-11-13,0.0
1958,diapers_and_hygiene,2016-11-20,0.0
1959,diapers_and_hygiene,2016-11-27,0.0
1960,diapers_and_hygiene,2016-12-04,0.0
1961,diapers_and_hygiene,2016-12-11,0.0
1962,diapers_and_hygiene,2016-12-18,0.0
1963,diapers_and_hygiene,2016-12-25,0.0
1964,diapers_and_hygiene,2017-01-01,0.0
1965,diapers_and_hygiene,2017-01-08,0.0
1966,diapers_and_hygiene,2017-01-15,0.0
1967,diapers_and_hygiene,2017-01-22,0.0
1968,diapers_and_hygiene,2017-01-29,0.0
1969,diapers_and_hygiene,2017-02-05,0.0
1970,diapers_and_hygiene,2017-02-12,0.0
1971,diapers_and_hygiene,2017-02-19,0.0
1972,diapers_and_hygiene,2017-02-26,0.0
1973,diapers_and_hygiene,2017-03-05,0.0
1974,diapers_and_hygiene,2017-03-12,0.0
1975,diapers_and_hygiene,2017-03-19,0.0
1976,diapers_and_hygiene,2017-03-26,0.0
1977,diapers_and_hygiene,2017-04-02,0.0
1978,diapers_and_hygiene,2017-04-09,0.0
1979,diapers_and_hygiene,2017-04-16,0.0
1980,diapers_and_hygiene,2017-04-23,0.0
1981,diapers_and_hygiene,2017-04-30,0.0
1982,diapers_and_hygiene,2017-05-07,0.0
1983,diapers_and_hygiene,2017-05-14,0.0
1984,diapers_and_hygiene,2017-05-21,0.0
1985,diapers_and_hygiene,2017-05-28,0.0
1986,diapers_and_hygiene,2017-06-04,0.0
1987,diapers_and_hygiene,2017-06-11,0.0
1988,diapers_and_hygiene,2017-06-18,0.0
1989,diapers_and_hygiene,2017-06-25,0.0
1990,diapers_and_hygiene,2017-07-02,0.0
1991,diapers_and_hygiene,2017-07-09,0.0
1992,diapers_and_hygiene,2017-07-16,0.0
1993,diapers_and_hygiene,2017-07-23,0.0
1994,diapers_and_hygiene,2017-07-30,0.0
1995,diapers_and_hygiene,2017-08-06,0.0
1996,diapers_and_hygiene,2017-08-13,0.0
1997,diapers_and_hygiene,2017-08-20,0.0
1998,diapers_and_hygiene,2017-08-27,0.0
1999,diapers_and_hygiene,2017-09-03,0.0
2000,diapers_and_hygiene,2017-09-10,0.0
2001,diapers_and_hygiene,2017-09-17,0.0
2002,diapers_and_hygiene,2017-09-24,0.0
2003,diapers_and_hygiene,2017-10-01,0.0
2004,diapers_and_hygiene,2017-10-08,0.0
2005,diapers_and_hygiene,2017-10-15,0.0
2006,diapers_and_hygiene,2017-10-22,0.0
2007,diapers_and_hygiene,2017-10-29,0.0
2008,diapers_and_hygiene,2017-11-05,0.0
2009,diapers_and_hygiene,2017-11-12,0.0
2010,diapers_and_hygiene,2017-11-19,0.0
2011,diapers_and_hygiene,2017-11-26,0.0
2012,diapers_and_hygiene,2017-12-03,0.0
2013,diapers_and_hygiene,2017-12-10,199.4
2014,diapers_and_hygiene,2017-12-17,0.0
2015,diapers_and_hygiene,2017-12-24,0.0
2016,diapers_and_hygiene,2017-12-31,0.0
2017,diapers_and_hygiene,2018-01-07,0.0
2018,diapers_and_hygiene,2018-01-14,0.0
2019,diapers_and_hygiene,2018-01-21,0.0
2020,diapers_and_hygiene,2018-01-28,942.25
2021,diapers_and_hygiene,2018-02-04,0.0
2022,diapers_and_hygiene,2018-02-11,0.0
