,y_true,y_pred_lt,y_pred_nd,dates
0,278,109.83311003056872,109.83311003056872,2011-12-10
1,239,83.76504949505676,109.83311003056872,2011-12-17
2,75,82.41786095916291,119.37109337469644,2011-12-24
3,74,94.03251403252092,213.92355775524575,2011-12-31
