WEEK_END_DATE,lag-units-1,lag-units-2,lag-units-3,lag-units-4,lag-units-5,lag-units-6,lag-units-7,lag-units-8,lag-units-9,lag-units-10,lag-units-11,lag-units-12,lag-units-13,lag-units-14,lag-units-15,lag-units-16,lag-units-17,lag-units-18,lag-units-19,lag-units-20,lag-units-21,lag-units-22,lag-units-23,lag-units-24,lag-units-25,lag-units-26,lag-units-27,lag-units-28,lag-units-29,lag-units-30,lag-units-31,lag-units-32,lag-units-33,lag-units-34,lag-units-35,lag-units-36,lag-units-37,lag-units-38,lag-units-39,lag-units-40,lag-units-41,lag-units-42,lag-units-43,lag-units-44,lag-units-45,lag-units-46,lag-units-47,lag-units-48,lag-units-49,lag-units-50,lag-units-51,lag-units-52,lag-units-1-rolling-2,lag-units-1-rolling-4,lag-units-1-rolling-8,lag-units-1-rolling-16,lag-units-1-rolling-26,WEEK_END_DATEYear,WEEK_END_DATEMonth,WEEK_END_DATEWeek,WEEK_END_DATEDay,WEEK_END_DATEDayofweek,WEEK_END_DATEDayofyear,test_predictions,y_true
2011-06-25,90.0,106.0,91.0,96.0,104.0,100.0,89.0,131.0,142.0,100.0,104.0,86.0,75.0,69.0,65.0,96.0,120.0,84.0,119.0,109.0,91.0,104.0,96.0,107.0,88.0,163.0,181.0,278.0,83.0,107.0,58.0,101.0,105.0,100.0,87.0,86.0,89.0,152.0,83.0,63.0,68.0,162.0,85.0,82.0,89.0,69.0,76.0,76.0,62.0,82.0,80.0,78.0,98.0,95.75,100.88,96.5,100.96,2011,6,25,25,5,176,100,89
2011-07-02,89.0,90.0,106.0,91.0,96.0,104.0,100.0,89.0,131.0,142.0,100.0,104.0,86.0,75.0,69.0,65.0,96.0,120.0,84.0,119.0,109.0,91.0,104.0,96.0,107.0,88.0,163.0,181.0,278.0,83.0,107.0,58.0,101.0,105.0,100.0,87.0,86.0,89.0,152.0,83.0,63.0,68.0,162.0,85.0,82.0,89.0,69.0,76.0,76.0,62.0,82.0,80.0,89.5,94.0,95.62,96.06,98.12,2011,7,26,2,5,183,100,85
2011-07-09,85.0,89.0,90.0,106.0,91.0,96.0,104.0,100.0,89.0,131.0,142.0,100.0,104.0,86.0,75.0,69.0,65.0,96.0,120.0,84.0,119.0,109.0,91.0,104.0,96.0,107.0,88.0,163.0,181.0,278.0,83.0,107.0,58.0,101.0,105.0,100.0,87.0,86.0,89.0,152.0,83.0,63.0,68.0,162.0,85.0,82.0,89.0,69.0,76.0,76.0,62.0,82.0,87.0,92.5,95.12,97.31,98.0,2011,7,27,9,5,190,100,69
2011-07-16,69.0,85.0,89.0,90.0,106.0,91.0,96.0,104.0,100.0,89.0,131.0,142.0,100.0,104.0,86.0,75.0,69.0,65.0,96.0,120.0,84.0,119.0,109.0,91.0,104.0,96.0,107.0,88.0,163.0,181.0,278.0,83.0,107.0,58.0,101.0,105.0,100.0,87.0,86.0,89.0,152.0,83.0,63.0,68.0,162.0,85.0,82.0,89.0,69.0,76.0,76.0,62.0,77.0,83.25,91.25,97.31,96.54,2011,7,28,16,5,197,100,64
