,y_true,y_pred_lt,y_pred_nd,dates
0,19,56.875116450565244,56.875116450565244,2011-07-23
1,22,67.37828505300689,56.875116450565244,2011-07-30
2,38,41.27935714141171,52.20957503122912,2011-08-06
3,75,54.81179851599608,53.43620779509487,2011-08-13
