,y_true,y_pred_lt,y_pred_nd,dates
0,44,30.444633120996535,30.444633120996535,2011-12-10
1,44,42.07675004873238,30.444633120996535,2011-12-17
2,37,37.77703882969797,44.97298191151564,2011-12-24
3,45,32.50507618140564,33.89383844953262,2011-12-31
