,y_true,y_pred_lt,y_pred_nd,dates
0,175,169.60908349943162,169.60908349943162,2011-04-02
1,170,194.73000294677456,169.60908349943162,2011-04-09
2,166,191.61870704200237,197.4516124997516,2011-04-16
3,182,182.15648806540725,167.8098377354135,2011-04-23
