,y_true,y_pred_lt,y_pred_nd,dates
0,51,79.47549784453865,79.47549784453865,2011-04-02
1,40,80.08631829752048,79.47549784453865,2011-04-09
2,34,107.58524088839732,73.974500166957,2011-04-16
3,46,103.44894795435079,82.07103721213886,2011-04-23
