,y_true,y_pred_lt,y_pred_nd,dates
0,126,123.51780916732918,123.51780916732918,2011-06-25
1,114,135.452723852771,123.51780916732918,2011-07-02
2,127,130.30019048520302,136.91804466350473,2011-07-09
3,116,128.81407144496117,118.77185297880942,2011-07-16
