,y_true,y_pred_lt,y_pred_nd,dates
0,65,57.87761310114255,57.87761310114255,2011-11-12
1,74,51.09477055101394,57.87761310114255,2011-11-19
2,322,70.61288117566525,51.85612078134332,2011-11-26
3,265,47.39577430926695,53.55911257882326,2011-12-03
