,y_true,y_pred_lt,y_pred_nd,dates
0,57,84.24243874253281,84.24243874253281,2011-05-28
1,60,53.37037032288038,84.24243874253281,2011-06-04
2,58,59.461307837515754,48.20042542799817,2011-06-11
3,47,73.0707187972078,71.01892117098753,2011-06-18
