,y_true,y_pred_lt,y_pred_nd,dates
0,71,86.40485029182337,86.40485029182337,2011-05-28
1,70,87.61085317893236,86.40485029182337,2011-06-04
2,65,114.65870998955201,80.6661308801919,2011-06-11
3,86,82.25357638122279,60.64160850685343,2011-06-18
