,y_true,y_pred_lt,y_pred_nd,dates
0,26,39.88173690293961,39.88173690293961,2011-08-20
1,29,40.76857321952794,39.88173690293961,2011-08-27
2,40,29.153137413231814,36.16587351209529,2011-09-03
3,34,33.230086057158005,34.57807331056131,2011-09-10
