,y_true,y_pred_lt,y_pred_nd,dates
0,58,73.61542205379652,73.61542205379652,2011-10-15
1,60,46.29111722528867,73.61542205379652,2011-10-22
2,57,45.25197705859836,36.18819513043561,2011-10-29
3,100,54.33925359738549,61.04923450748386,2011-11-05
