,y_true,y_pred_lt,y_pred_nd,dates
0,49,71.30707594445296,71.30707594445296,2011-02-05
1,62,41.873865552440435,71.30707594445296,2011-02-12
2,119,50.71571929704995,39.44503467291177,2011-02-19
3,132,56.75533487620048,56.872293084950556,2011-02-26
