,y_true,y_pred_lt,y_pred_nd,dates
0,31,40.932235246708515,40.932235246708515,2011-02-05
1,47,20.233913059540352,40.932235246708515,2011-02-12
2,189,38.03432352238976,14.995500492998094,2011-02-19
3,144,35.65465531355662,41.169602802320604,2011-02-26
