,y_true,y_pred_lt,y_pred_nd,dates
0,183,270.6091804776608,270.6091804776608,2011-12-10
1,171,222.50531891210272,270.6091804776608,2011-12-17
2,446,265.5962830637126,188.59071619268397,2011-12-24
3,290,222.1985580521212,184.50369304097524,2011-12-31
