,y_true,y_pred_lt,y_pred_nd,dates
0,177,180.69107198478753,180.69107198478753,2011-06-25
1,204,212.24372916879753,180.69107198478753,2011-07-02
2,210,213.17512744919165,209.09346915974731,2011-07-09
3,213,201.75668608770394,189.74036952963297,2011-07-16
