,y_true,y_pred_lt,y_pred_nd,dates
0,55,137.2246666924816,137.2246666924816,2011-11-12
1,63,116.52206239101419,137.2246666924816,2011-11-19
2,78,111.24459112488668,94.27885734448768,2011-11-26
3,94,107.14661808812986,71.59904565712523,2011-12-03
